"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"PHF20",3360.34755230175,3389.01106957573,3711.11405198707,2015.48023124249,2339.75745834177,3546.81386869801,2510.00986433497,2765.8402397681
"PHF20L1",2018.06422262024,2171.97869166566,2412.36764168224,2102.04296014604,1657.03187779219,1904.04561993928,2411.43717176956,2729.89356008303
"PHF21A",341.756469884347,362.155288649825,413.302725047284,415.092140962691,354.400952403338,364.942077155029,440.496719901699,755.907321377393
"PHF21B",0,0,0,0,0,0,0,0
"PHF23",2004.14653832631,1765.98355228454,1650.34074237631,2110.90371192357,2029.21214218901,1675.56014554657,1606.426849152,1587.81619408893
"PHF24",0,0,0,0,0,0,0,0
"PHF3",4283.55394379928,4883.3781553729,4292.32100908481,5032.22541334572,4979.39264564021,4765.40306545915,4259.67515737109,4253.00573073884
"PHF5A",913.927935301579,886.327416958782,928.496052449974,841.089822574647,892.52146207262,939.32917250338,856.350266662044,865.801456414596
"PHF6",579.903512247195,690.001128901246,886.878764163963,902.433488726769,856.962838085663,926.635535037118,816.818509747789,710.71720977331
"PHF7",0,0,0,6.81596290579131,2.3705749324638,0,9.24118992800767,18.4868638380341
"PHF8",2147.96260936361,2005.19665084008,1809.63450098828,1706.03551531956,1941.50086968785,1771.82022966572,2060.27195450527,1940.09365500258
"PHGDH",0,0,21.5261835962127,0,0,0,0,0
"PHGR1",0,0,0,0,0,0,0,0
"PHIP",4999.54148025382,3929.3848818506,4401.38700597229,5122.87771999275,5333.79359804355,4638.46669079653,4779.74879054175,4641.22987133756
"PHKA1",0,0,0,2.04478887173739,0,0,0,0
"PHKA2",7.7320468299626,0,0,38.8509885630104,36.7439114531889,22.2138655659583,25.1565725817987,47.2442075860871
"PHKB",2395.38810792241,2298.7330426931,2109.56599242884,2230.86465906549,2575.62966412192,1961.16698853746,2447.3751326007,3100.65788483472
"PHKG1",15.4640936599252,28.5912069986704,0,17.7215035550574,13.0381621285509,0,8.21439104711793,12.3245758920227
"PHKG2",672.688074206746,653.785600036263,442.004303175567,554.137784240833,376.921414261744,639.970888924037,377.34858872698,523.794475410966
"PHLDA1",9.27845619595512,11.4364827994682,17.2209468769701,14.3135221021617,7.11172479739139,20.0982593215813,50.3131451635973,73.9474553521363
"PHLDA2",24.7425498558803,54.3232932974738,25.8314203154552,53.8461069557513,67.5613855752182,8.46242497750793,111.407678576537,110.921183028204
"PHLDA3",3.09281873198504,4.76520116644507,4.30523671924254,64.7516476050174,202.684156725655,2.11560624437698,26.1833714626884,6.16228794601136
"PHLDB1",4.63922809797756,0,0,6.81596290579131,0,2.11560624437698,0,0
"PHLDB2",0,6.67128163302309,18.6560257833843,28.6270442043235,17.7793119934785,2.11560624437698,0,2.05409598200379
"PHLDB3",197.940398847043,162.016839659132,146.378048454246,27.9454479137444,42.6703487843484,35.9653061544087,16.9421815346807,62.6499274511155
"PHLPP1",224.229358068915,209.668851323583,154.988521892731,179.94142071289,80.5995477037691,124.820768418242,167.368217585028,193.085022308356
"PHLPP2",187.115533285095,101.975304961924,222.437230494198,103.602636168028,47.411498649276,68.7572029422519,77.0099160667306,148.921958695275
"PHOSPHO1",170.105030259177,840.58148576091,246.833571903239,74.2939956731252,42.6703487843484,213.676230682075,42.6121535569243,122.218710929225
"PHOSPHO2",0,3.81216093315605,14.3507890641418,11.5871369398452,16.5940245272466,0,8.21439104711793,5.13523995500947
"PHOX2A",0,0,0,0,0,0,0,0
"PHOX2B",0,0,0,0.681596290579131,2.3705749324638,0,0.513399440444871,0
"PHPT1",697.430624062627,869.17269275958,690.27295398522,916.065414538351,1084.53803160219,883.26560702739,953.382760906125,811.367912891496
"PHRF1",2106.20955648181,2182.46213423184,1867.03765724485,2379.45265041174,2256.78733570554,2322.93565632593,1862.61316993399,2463.88813041354
"PHTF1",326.292376224422,308.78503558564,301.366570346978,301.947156726555,250.095655374931,280.31782737995,278.26249672112,312.222589264576
"PHTF2",1350.01537651147,801.50683619606,921.320657917903,1481.10873942845,1186.47275369813,796.525751007934,1125.8849728956,1305.37799656341
"PHYH",151.548117867267,201.091489223982,199.475967991571,141.09043214988,194.387144462031,330.034574122809,179.689804155705,185.895686371343
"PHYHD1",0,0,0,0,0,1.05780312218849,0.513399440444871,3.08114397300568
"PHYHIP",0,0,0,0,0,0,0,0
"PHYHIPL",0,0,0,0,0,0,0,0
"PHYKPL",1523.21322550263,1215.12629744349,1416.42288063079,1653.55260094497,1691.40521431292,1309.56026526935,1429.30404219852,1322.83781241044
"PI15",0,0,0,0,2.3705749324638,0,1.02679888088974,0
"PI16",0,0,0,0,0,0,0,0
"PI3",94.3309713255437,81.0084198295661,289.885939095664,73.6123993825461,2.3705749324638,60.294777964744,6.67419272578332,90.3802232081666
"PI4K2A",804.13287031611,724.31057729965,760.591820399515,719.084086560983,535.749934736818,737.288776165378,597.083549237385,822.665440792517
"PI4K2B",750.008542506372,707.155853100448,601.298061787541,2341.96485442989,2124.03513948756,635.739676435283,977.512534607034,857.585072486581
"PI4KA",7005.23442794612,8098.93590249003,5781.93291394273,7288.99073145322,6585.45716238443,6969.86477209997,8410.50963336787,7106.1450497421
"PI4KB",1247.95235835596,1212.26717674362,1057.65315402725,1222.10214900838,1267.0723014019,1117.04009703105,1019.61128872351,1069.15695863297
"PIANP",0,0,2.87015781282836,0,1.1852874662319,0,0,0
"PIAS1",2726.31971224481,3493.84549523752,3017.97094018902,4062.31389185162,2797.27842030728,2896.26494855209,2539.78703188078,3315.31091495411
"PIAS2",510.315090777532,332.611041417866,360.204805509959,342.842934161303,228.760480982757,505.629892406099,481.055275696844,598.768978754104
"PIAS3",810.31850778008,751.948744065031,595.557746161884,518.013180840139,536.93522220305,733.057563676624,572.440376096031,560.768203087034
"PIAS4",1074.7545093648,1171.2864467122,1143.7578884121,1228.91811191417,1283.66632592915,986.930313001862,1162.33633316719,1046.56190283093
"PIBF1",403.612844524048,449.834990112414,429.08859301784,384.42030788663,397.071301187686,433.699280097281,465.653292483498,422.116724301778
"PICALM",6862.9647662748,8242.84497771668,8893.18398304867,7931.73603346934,6245.27965957588,6727.6278571188,7150.62740651616,8869.58645029235
"PICK1",518.047137607494,385.028254248761,221.002151587784,391.917867083,291.580716693047,459.086555029805,432.795728295026,395.413476535729
"PID1",1629.91547175612,2552.24174474798,1783.80308067282,862.900903873179,465.817974229136,4353.91765092783,1048.87505682887,1821.98313603736
"PIDD1",547.428915561352,552.763335307628,523.803800841175,426.679277902536,533.379359804355,528.901561094245,605.297940284503,546.389531213007
"PIEZO1",11293.4275998434,8812.76303722351,9907.78476988349,11661.4309355183,12066.2264062407,10941.9154959178,13786.3151742661,13675.1440001902
"PIEZO2",0,0,0,0,1.1852874662319,1.05780312218849,0,0
"PIF1",0,2.85912069986704,0,0,0,0,0,0
"PIFO",0,1.90608046657803,0,2.72638516231652,0,0,0,0
"PIGA",497.943815849591,531.796450175269,442.004303175567,481.206981148866,526.267635006963,704.496879377535,632.508110628081,603.904218709113
"PIGB",400.520025792063,345.953604683912,344.418937539403,538.461069557513,549.973384331601,279.260024257762,421.500940605239,331.736501093612
"PIGBOS1",567.532237319255,355.484007016802,350.15925316506,201.752502011423,186.090132198408,373.404502132537,472.840884649726,568.984587015049
"PIGC",488.665359653636,434.58634637979,546.765063343802,579.356846992261,544.046947000442,482.358223717952,422.014340045684,465.252739923858
"PIGF",176.290667723147,247.790460655143,289.885939095664,383.057115305471,272.616117233337,316.283133534359,298.28507489847,248.545613822458
"PIGG",1376.30433573334,1252.29486654176,1057.65315402725,1210.51501206854,1373.74817336277,1287.34639970339,1155.6621404414,1265.32312491433
"PIGH",241.239861094833,228.729655989363,225.307388307026,271.956919941073,292.766004159279,281.375630502139,222.301957712629,244.437421858451
"PIGK",273.714457780676,298.301593019461,173.644547676116,510.515621643769,335.436352943627,688.629832544708,215.114365546401,203.355502218375
"PIGL",242.786270460826,215.387092723317,268.359755499452,114.508176817294,155.272658076379,226.369868148337,135.537452277446,172.544062488318
"PIGM",21.6497311238953,19.0608046657803,34.4418937539403,30.6718330760609,33.1880490544932,21.1560624437698,44.6657513187037,46.2171595950852
"PIGN",30.9281873198504,41.9337702647166,66.0136296950522,83.1547474506539,24.8910367908699,142.803421495446,52.8801423658217,112.975279010208
"PIGO",156.187345965245,287.818150453282,225.307388307026,243.32987573675,247.725080442467,246.468127469918,243.351334770869,243.410373867449
"PIGP",204.126036311013,231.58877668923,242.528335183996,177.896631841153,194.387144462031,249.641536836484,133.997253956111,165.354726551305
"PIGQ",853.617970027871,679.517686335066,773.507530557243,644.790090887857,686.28144294827,978.467888024354,848.135875614926,953.100535649757
"PIGR",0,0,0,0,0,0,0,0
"PIGS",408.252072622025,443.163708479391,414.737803953698,714.312912526929,397.071301187686,446.392917563543,539.582811907559,515.57809148295
"PIGT",1735.07130864361,1483.88364323099,1643.16534784424,2545.76214531305,2025.65627979032,2290.14375953808,2068.99974499283,1682.3046092611
"PIGU",197.940398847043,195.373247824248,183.690100021015,220.155601857059,247.725080442467,207.329411948944,162.234223180579,202.328454227373
"PIGV",83.5061057635961,38.1216093315605,0,43.6221625970644,54.5232234466674,0,45.6925501995935,46.2171595950852
"PIGW",194.847580115058,182.030684558202,256.879124248138,201.752502011423,150.531508211451,177.710924527666,119.622069623655,222.869414047411
"PIGX",1114.96115288061,1006.4104863532,1265.73959545731,991.722602792635,766.880990652039,998.566147345936,1160.79613484585,1179.05109367017
"PIGZ",92.7845619595512,92.4449026290343,70.3188664142948,33.3982182383774,60.4496607778268,57.1213685981785,27.2101703435781,62.6499274511155
"PIH1D1",1469.08889769289,1314.24248170555,1328.88306733953,1226.19172675186,1240.9959771448,1463.99952110887,1485.26458120701,1496.40892288976
"PIH1D2",0,0.953040233289013,5.74031562565672,0,4.7411498649276,2.11560624437698,4.62059496400384,5.13523995500947
"PIH1D3",0,0,0,0,0,0,0,0
"PIK3AP1",9009.38096627242,8519.22664537049,9099.83534557231,15635.8189058853,13972.1686519416,8846.40751086235,14972.2678816938,11067.4691510364
"PIK3C2A",791.76159538817,0,390.341462544657,999.901758279585,777.548577848126,543.710804804884,247.458530294428,270.113621633498
"PIK3C2B",3.09281873198504,11.4364827994682,0,6.81596290579131,14.2234495947828,0,0,12.3245758920227
"PIK3C2G",0,0,0,0,0,0,0,0
"PIK3C3",1387.12920129529,1371.42489570289,1192.55057123018,1387.73004761911,1275.36931366552,1570.83763644991,1443.16582709053,1246.8362610763
"PIK3CA",711.348308356559,839.628445527621,947.152078233358,833.592263378277,1001.56790896595,1041.93607535566,761.371370179743,848.341640567564
"PIK3CB",1628.36906239012,1595.38935052581,1808.19942208187,1390.45643278143,1514.79738184437,1648.05726436967,1373.85690263047,1457.38109923169
"PIK3CD",2022.70345071822,5501.90126677747,4521.93363411108,3356.18013481164,3209.75845855598,3007.33427638188,4269.42974673954,5663.14262238444
"PIK3CG",3770.14603428976,4145.72501480721,3926.37588794919,4152.28460220806,3637.6472338657,3503.44394068828,4281.23793386978,4193.43694726073
"PIK3IP1",1795.38127391732,1528.67653419558,1733.57531894833,940.6028809992,1205.43735315784,1680.84916115751,528.288024217772,1782.95531237929
"PIK3R1",3040.24081354129,3003.02977509368,2271.72990885365,3196.68660281612,2783.0549707125,2383.23043429067,2239.44835922053,3015.41290158156
"PIK3R2",865.989244955811,710.014973800315,683.097559453149,345.569319323619,290.395429226815,767.965066708844,529.828222539107,978.776735424804
