"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"ADAM28",3.400989,5.131352,4.747668,2.642404,4.039396,3.821919,1.773034,3.490118
"ADAM29",0,0,0,0,0,0,0,0
"ADAM30",0,0,0,0,0,0,0,0.012478
"ADAM32",0,0,0,0.012301,0.020132,0,0,0.043629
"ADAM33",0,0,0,0,0,0,0,0
"ADAM7",0,0,0,0,0,0,0,0
"ADAM8",70.624238,102.054725,104.89282,134.573628,110.764424,68.999272,89.953551,107.733962
"ADAM9",22.252327,20.546638,22.960768,24.018958,19.304734,21.990113,24.360525,27.06538
"ADAMDEC1",0.622222,1.167616,1.236539,1.178216,1.78404,1.009969,1.12906,0.734998
"ADAMTS1",0,0,0,0.26371,0.061761,0,0,0
"ADAMTS10",0.431201,0.769838,0.579284,0.752795,0.521796,0.722519,0.585363,1.565594
"ADAMTS12",0,0,0,0,0,0,0,0
"ADAMTS13",0.230576,0.238477,0.178293,0.148861,0.068593,0,0.017682,0.451008
"ADAMTS14",0.010661,0.031696,0,0.018511,0,0,0,0.009465
"ADAMTS15",0,0,0,0,0,0,0,0
"ADAMTS16",0,0,0,0,0,0,0,0
"ADAMTS17",0.051836,0.031353,0.181251,0.030514,0.062544,0.005817,0.02645,0.03893
"ADAMTS18",0,0,0,0,0,0,0,0
"ADAMTS19",0,0,0,0,0,0,0,0
"ADAMTS2",0.213753,0.096788,0.051759,0.540815,2.503288,1.422798,1.893893,1.549711
"ADAMTS20",0,0,0,0,0,0,0,0
"ADAMTS3",0,0,0,0,0,0,0.002683,0
"ADAMTS4",0,0,0,0.033976,0.005634,0.003697,0,0
"ADAMTS5",0.083917,0.070675,0.09528,0,0,0.12381,0.002164,0.003985
"ADAMTS6",0.015912,0.037476,0.039662,0.155606,0.037666,0.030009,0.009101,0.069208
"ADAMTS7",0,0,0,0,0,0,0,0
"ADAMTS8",0,0,0,0,0,0,0,0
"ADAMTS9",0.018493,0,0,0.003402,0,0.012267,0,0
"ADAMTSL1",0,0,0,0,0,0,0,0
"ADAMTSL2",0,0,0,0,0,0,0.029625,0
"ADAMTSL3",0,0,0,0,0,0,0,0
"ADAMTSL4",33.63519,42.139909,34.760997,58.159129,65.342598,39.969991,72.61089,53.734654
"ADAMTSL5",0.022269,0.09245,0.259792,0.151934,0.078973,0,0.222621,0.145711
"ADAP1",103.701011,111.81794,110.980091,104.223408,101.594991,92.421382,115.025185,117.156483
"ADAP2",30.556322,29.224841,29.045975,58.704035,54.372033,31.464764,56.402035,45.024329
"ADAR",19.249364,26.473958,20.159299,74.115251,60.248896,22.28616,36.015074,25.333825
"ADARB1",1.557979,1.818661,2.058257,9.677193,8.014321,1.800716,4.072926,3.140561
"ADARB2",0.118587,0,0,0,0.090944,0.032,0.040629,0
"ADAT1",10.959248,9.355639,11.643763,17.11507,10.222121,10.40988,9.435844,12.550283
"ADAT2",0.440525,0.557377,0.40691,0.343753,0.310728,0.735473,0.285627,0.440305
"ADAT3",3.458671,3.604277,2.589422,3.8093,3.323724,4.33172,4.990467,4.212381
"ADCK1",0.90471,2.3465,5.309615,2.112756,1.333076,4.307205,3.058062,2.02327
"ADCK2",9.335787,10.197436,8.643881,4.84366,8.6224,8.783963,9.624993,5.747588
"ADCK5",13.704666,8.230231,12.430755,10.014276,9.212744,10.66469,8.708302,10.438395
"ADCY1",0,0,0,0,0.003053,0,0,0
"ADCY10",0.047117,0.006751,0.02926,0.019712,0.016157,0.015641,0.013671,0.007183
"ADCY2",0,0,0,0,0,0,0,0.055824
"ADCY3",3.299866,2.460333,5.551228,4.342907,40.672981,3.100195,3.988951,17.47927
"ADCY4",1.297364,1.630707,0.144832,0.885537,0.322673,1.786369,0.928836,1.004801
"ADCY5",0,0,0,0,0,0,0,0.013173
"ADCY6",0,0,0.155538,0.040291,0,0,0.013065,0
"ADCY7",164.478382,146.754112,133.088599,193.88723,228.49559,149.166866,181.89397,188.951903
"ADCY8",0,0,0,0,0,0,0,0
"ADCY9",7.232275,5.172955,6.983777,3.892518,4.802129,5.820545,4.304716,9.265783
"ADCYAP1",0,0,0,0,0,0,0,0
"ADCYAP1R1",0,0,0,0,0,0,0,0
"ADD1",64.826901,67.242804,52.648509,59.755583,52.927765,58.584333,62.435841,58.86364
"ADD2",0.416673,0.048003,0.975873,0.224949,0.053801,0.127424,0.976255,0.505328
"ADD3",48.822057,47.401533,45.918748,59.413615,55.571841,46.626949,65.156441,45.894554
"ADGB",0,0.221523,0,0,0,0,0,0
"ADGRA1",0,0,0,0,0,0,0,0
"ADGRA2",0,0,0,0.165614,0.099182,0,0.038587,0
"ADGRA3",0,0,0.087483,0,0,0,0,0.07008
"ADGRB1",0.907455,0.404322,0.533544,0.653639,0.73829,0.449776,0.671909,0.943136
"ADGRB2",0,0.013757,0.020797,0.12853,0.077535,0,0.01458,0.015321
"ADGRB3",0.082329,0.157788,0.137567,0,0.026049,0.066634,0.094767,0
"ADGRD1",5.195185,5.726361,7.777756,1.654548,1.685014,4.056411,1.936522,2.580202
"ADGRD2",0,0,0,0,0,0,0,0
"ADGRE1",51.456763,30.665994,35.805963,29.382728,52.517267,34.006034,58.102705,28.709789
"ADGRE2",28.285135,20.128492,32.86494,14.589439,13.372301,25.567148,24.701816,32.998162
"ADGRE3",13.764163,45.571878,20.837637,4.96978,3.642917,22.472376,6.223485,14.773906
"ADGRE5",143.375432,119.565625,84.854506,137.45783,99.500697,127.480179,198.856842,160.391509
"ADGRF1",0,0,0,0,0,0,0,0
"ADGRF3",0.054117,0.119995,0.147715,0.249353,0.301171,0.176183,0.173638,0.311593
"ADGRF4",0,0,0,0,0,0,0,0
"ADGRF5",0,0,0,0,0,0,0,0
"ADGRG1",0.340794,0.4741,0.592199,11.53213,7.923592,0.16693,0.840937,0.194705
"ADGRG2",0,0,0,0,0,0,0,0
"ADGRG3",0.672633,5.130537,4.163368,3.457414,2.065493,2.447073,0.707043,1.90164
"ADGRG4",0,0,0,0,0,0,0.001839,0
"ADGRG5",0.091744,1.260475,1.211336,1.826446,0.974963,0.280929,0.354832,0.347644
"ADGRG6",0.036539,0.23653,0.049199,0,0.046528,0.129781,0,0
"ADGRG7",0,0,0,0.013243,0,0,0,0
"ADGRL1",0.672845,1.139009,0.476064,1.215975,1.540455,0.507811,0.706321,0.864303
"ADGRL2",0,0,0,0,0,0,0,0
"ADGRL3",0,0,0,0,0,0,0,0.008411
"ADGRL4",0,0,0,0,0,0,0,0
"ADGRV1",0.034739,0.148184,0.198889,0.003365,0.00392,0.035779,0.004485,0.023946
"ADH1A",0,0,0,0,0,0,0,0
"ADH1B",0,0,0,0,0,0,0,0
"ADH1C",0,0,0,0,0,0,0,0
"ADH4",0,0,0,0,0,0,0,0
"ADH5",36.038245,28.426976,31.394411,31.37604,24.062213,30.398849,26.748505,22.389557
"ADH6",0,0,0,0,0,0,0,0
"ADH7",0,0,0,0,0,0,0,0
"ADHFE1",10.998721,14.717559,9.970741,9.071598,7.69947,6.918842,8.03859,6.003304
"ADI1",29.55735,24.642326,18.87399,16.523344,13.029959,31.439343,14.357843,24.031466
"ADIG",0,0,0,0,0,0,0,0
"ADIPOQ",0.012492,0,0,0,0,0,0.007519,0
"ADIPOR1",53.978761,62.314599,60.255019,60.051537,47.488629,71.665808,49.259562,59.952171
"ADIPOR2",11.236955,3.203323,14.584601,5.138346,3.204309,8.413431,10.613882,15.790641
"ADIRF",0,0.09371,0,0,0,0,0,0
"ADK",14.300877,6.465702,4.779012,7.540177,4.469,32.900188,4.902834,13.404428
"ADM",12.738498,16.945228,16.901107,27.650976,39.360593,11.140289,42.286701,31.790367
"ADM2",0.027089,0.016097,0.080052,0.098307,0.125194,0.008976,0.057055,0.025689
"ADM5",0.137299,0.874165,0.446624,0.130395,0,0,0.572508,0
"ADNP",21.630523,22.649574,19.782662,16.284721,16.414638,22.157859,14.600519,11.534827
"ADNP2",4.679201,4.277312,4.788856,7.57236,6.399494,5.675249,5.892246,5.949432
"ADO",14.464625,11.796375,11.909003,18.133224,15.799252,10.606144,20.819049,11.792563
"ADORA1",0,0,0.067721,0.093632,0.039198,0.08386,0.185658,0
"ADORA2A",0.510689,5.034031,4.153258,2.290903,4.63477,1.12297,4.107373,1.416307
"ADORA2B",3.485063,4.191505,4.884797,3.6834,3.37831,6.153804,4.502259,4.259997
"ADORA3",2.956418,3.144979,5.076537,3.458997,7.02595,5.37604,1.959662,2.283743
"ADPGK",102.05974,90.366264,92.752227,107.753905,103.815945,104.219739,89.1273,93.581929
"ADPRH",18.342141,16.410006,10.364624,31.537714,38.496846,19.585904,25.199154,18.039486
"ADPRHL1",0.564975,1.055235,0.147463,0.50722,0.361752,0.313026,0.369426,0.513328
"ADPRHL2",29.193389,28.096959,26.102863,50.431037,52.400332,28.171371,29.280653,21.758404
"ADPRM",6.469812,7.764776,5.193753,8.051877,8.485251,6.567427,5.851547,4.134772
"ADRA1A",0,0,0,0,0,0,0,0
"ADRA1B",0,0,0,0,0,0,0,0
"ADRA1D",0,0,0,0,0,0,0,0
"ADRA2A",0.103678,0.158374,0.152356,0.096358,0.031582,0.009818,0.044557,0.028082
"ADRA2B",0,0,0,0,0,0,0.037566,0.009864
"ADRA2C",0,0,0,0,0,0,0,0
"ADRB1",0.503529,1.390657,0.463604,0.486759,0.783587,0.282661,0.279491,0.488948
"ADRB2",15.106846,12.503837,7.744388,17.275742,13.036014,6.846588,14.30516,11.1528
"ADRB3",0,0,0,0.010058,0,0.015421,0,0.058578
"ADRM1",70.195008,57.842833,58.368466,77.881046,72.599953,70.036109,69.016714,60.180309
"ADSL",30.604398,26.905946,31.320374,30.268006,30.991293,28.872358,30.872496,29.759944
"ADSS",52.245489,57.133952,52.816772,60.467233,48.524258,54.224036,58.306984,57.921989
"ADSSL1",0.384474,1.911671,1.479113,0,0,0.045352,0.258099,0.054787
"ADTRP",0.038213,0.338747,0.355477,0.181513,0.431691,0.101751,0.126019,0.302768
"AEBP1",0.372179,0.527267,0.758155,0,0.397874,0,0,0.101109
"AEBP2",11.091841,13.620929,13.537963,12.11058,11.880933,12.375004,12.524358,10.877655
"AEN",3.434986,3.848702,3.525531,11.09178,16.565469,3.338605,4.716278,2.775555
"AES",206.855034,148.509977,187.869593,236.058203,196.46039,153.640497,146.961125,207.443535
"AF011889.5",4.000334,2.034352,2.365246,1.486006,2.179872,2.13348,1.905038,1.640373
"AFAP1",0.381286,3.567297,3.845465,1.535579,0.228109,0.150238,0.137016,0.218433
"AFAP1L1",0,0,0.007958,0,0,0,0.015797,0
"AFAP1L2",0,0.174834,0,0.133033,0,0,0.167764,0
"AFDN",2.030395,0.755918,0.743166,1.095488,0.368168,0.799128,0.645604,1.035907
"AFF1",12.892751,11.551338,6.964415,13.333817,10.11885,11.739886,8.700334,11.630239
"AFF2",0.346414,0.414653,0.326143,0.034697,0.123011,0.333809,0.454382,0.152538
"AFF3",0.206651,1.729561,0,0,0.192787,1.426942,0.243767,0.641893
"AFF4",17.361083,13.404348,15.921418,19.023041,14.821539,16.66893,14.122081,15.574229
"AFG3L2",17.930224,24.950011,21.14589,18.4357,17.456128,27.90576,16.776479,20.459646
"AFM",0,0,0,0,0,0,0,0
"AFMID",6.728904,12.152412,10.174612,7.685385,5.095864,12.397853,11.117474,16.321969
"AFP",0,0,0,0,0,0,0,0
"AFTPH",19.449235,23.578669,18.263176,24.231055,27.809252,19.356113,25.650219,21.342579
"AGA",16.913457,9.28773,7.730079,15.069917,17.596927,16.556253,10.8356,17.996312
"AGAP1",0.009998,0.055993,0.043097,0.216698,0.122487,0.042422,0.018964,0.015841
"AGAP2",5.122106,6.553758,4.593142,9.342729,9.059092,5.276095,6.783635,5.535025
"AGAP3",40.506383,34.030474,46.814448,19.290643,16.709977,34.15151,47.928639,49.066138
"AGAP4",9.232857,9.730529,7.870838,8.170211,6.852091,9.241008,7.164927,9.672726
"AGAP5",3.24326,3.127868,2.702607,2.748258,3.494608,3.099101,3.04523,3.467274
"AGAP6",8.931105,6.665281,6.085269,6.12148,6.059752,7.54552,5.579245,8.458318
"AGAP9",2.559572,4.107053,2.949885,3.522294,1.958765,8.291922,2.395024,2.909688
"AGBL1",0,0,0,0,0,0,0,0
"AGBL2",0.448805,0.169326,0.509599,0.969792,1.175325,0.464592,0.210352,0.449803
"AGBL3",0.07255,0.043009,0.020618,0.052352,0.16915,0,0.036326,0.045729
"AGBL4",0,0,0,0,0,0,0,0.03166
"AGBL5",3.343652,4.452293,3.738641,3.44249,3.150693,3.770736,3.593505,3.366632
"AGER",20.044729,15.786016,17.510493,13.531156,16.503549,23.465369,16.531901,15.643847
"AGFG1",49.539214,39.013036,43.491965,73.41246,66.022596,51.076877,56.960395,49.426777
"AGFG2",0.135315,0.272213,1.783419,0.30735,0.165192,0.053842,0.27371,0.117765
"AGGF1",15.800638,12.188516,14.04763,13.975063,14.054422,16.441826,11.798465,13.304783
"AGK",0,0.042036,0,0.213961,0.983023,1.739195,0.474975,0.22281
"AGL",1.520354,2.915714,2.338333,1.751462,1.785735,2.336866,2.07636,1.200203
"AGMAT",0,0.063464,0,0.155049,0.15309,0,0.085583,0.047918
"AGMO",0,0,0,0,0,0,0,0
"AGO1",6.193986,4.162307,3.399803,3.322542,2.552085,2.511722,3.587888,5.92666
"AGO2",10.221056,8.366298,12.968489,8.025751,8.675696,11.662982,9.5492,11.055086
"AGO3",4.488009,5.832055,3.918202,3.468434,5.563155,4.136365,3.64207,5.969303
"AGO4",54.100951,47.347349,47.197237,47.029094,35.580675,45.76039,45.485829,57.603836
"AGPAT1",15.017187,30.543619,20.198415,35.432115,30.754959,22.61525,26.405859,25.407848
"AGPAT2",69.330802,58.81642,58.910468,68.179975,62.344286,71.626578,70.901767,67.20631
"AGPAT3",70.186186,64.813443,60.329678,84.824079,87.043436,64.530475,96.984723,70.446731
"AGPAT4",8.987937,7.907967,4.604145,3.593199,4.048764,6.778019,4.223553,5.671306
"AGPAT5",7.324519,5.232675,5.989833,7.829259,6.666323,5.97652,6.293769,4.560576
"AGPS",7.264891,6.041547,6.024222,5.374844,4.730297,7.511013,5.736401,5.482824
"AGR2",0,0,0,0,0,0,0,0
"AGR3",0,0,0,0,0,0,0,0
"AGRN",1.838583,1.726334,1.803661,25.921879,22.22555,2.160137,7.88376,4.185964
"AGRP",0,0.431154,0.584035,1.030938,0.505503,0.172588,0.439978,0.747711
"AGT",0,0,0,0,0,0,0,0
"AGTPBP1",17.667574,20.230633,16.600379,16.864819,15.461052,17.902636,16.515027,17.148176
"AGTR1",0,0,0,0,0,0,0,0
"AGTR2",0,0,0,0,0,0,0,0
"AGTRAP",289.545828,261.804072,258.564541,275.277737,273.477825,288.028515,283.935126,247.574467
"AGXT",0,0,0,0,0,0,0,0
"AGXT2",0,0,0,0,0,0,0.008478,0
"AHCTF1",5.407187,3.833841,2.421361,5.202701,3.637674,4.847462,5.11856,7.54651
"AHCY",32.878108,37.892582,30.123787,21.481201,18.701645,36.556423,26.914657,31.210537
"AHCYL1",50.999901,44.04718,44.404524,40.572242,34.576623,46.282201,44.256175,42.179564
"AHCYL2",11.422024,11.832977,9.75978,7.123697,7.828204,10.54668,10.194859,10.769553
"AHDC1",0,0.267228,0.05598,0.2629,0.181075,0.296612,0.345977,0.770502
"AHI1",0.066774,0.238329,0.282671,0.120344,0.408635,0.28354,0.215514,0.694072
"AHNAK",165.81589,145.298048,129.319572,58.736453,50.808793,129.254941,113.241086,208.133065
"AHNAK2",0,0,0,0,0.014104,0.011213,0,0.01068
"AHR",48.164251,41.313987,39.451797,23.7929,28.883434,43.796934,25.59862,41.094729
"AHRR",0.138973,0.143274,0.10445,0.206766,0.305647,0,0.107435,0.190143
"AHSA1",75.565896,73.024616,64.671984,65.129488,102.102239,73.163158,59.990903,60.263522
"AHSG",0,0,0,0,0,0,0,0
"AHSP",0.26245,0.149542,2.427335,0.214185,0.175201,0.539873,0.381528,1.11359
"AICDA",0,0,0,0.028804,0,0,0,0
"AIDA",16.967196,14.555718,14.928729,22.170513,24.750789,17.394196,20.141549,15.468601
"AIF1",1534.765082,1434.233794,1383.562473,1499.018515,1608.525877,1728.257777,1636.565012,1547.532069
"AIF1L",0,0,0.015208,0.007704,0,0,0.010688,0
"AIFM1",25.104196,24.722227,20.986558,25.100728,26.420086,28.734039,29.217386,23.402809
"AIFM2",0.874505,1.000225,0.486585,0.703199,0.924572,0.273491,0.565218,0.505786
"AIFM3",4.557003,7.299909,5.801069,5.508365,8.446071,5.084271,7.147785,10.435042
"AIG1",4.151805,4.110314,4.078614,6.247378,3.930277,5.263882,5.615112,7.137559
"AIM1",34.059068,35.105679,36.924802,47.855943,44.629116,29.684998,39.489779,37.634116
"AIM1L",0.010726,0.080367,0.062315,0.082045,0.122123,0.007105,0.035516,0.033935
"AIM2",7.587124,11.785807,7.227409,46.578542,89.170425,4.666951,56.79273,9.234016
"AIMP1",6.040134,6.634369,3.245989,5.168934,3.94788,7.107354,2.465241,1.494404
"AIMP2",24.303937,26.0471,23.24343,27.426541,22.15214,28.586596,23.26057,26.696228
"AIP",103.790378,102.161428,93.28523,109.582822,113.365323,98.663614,99.474417,99.767472
"AIPL1",0,0,0,0.009257,0,0,0,0
"AIRE",0,0,0,0.019234,0,0,0,0
"AJAP1",0.00898,0.030727,0,0.001951,0.009602,0,0.001353,0
"AJUBA",0.045205,0.057307,0.011753,0.059517,0.038969,0.027244,0.063298,0.051976
"AK1",0,0.313478,1.049694,0.468828,0.652691,0.593484,0.4063,0.394105
"AK2",112.87177,123.814972,110.915583,123.600931,128.016219,122.900073,105.434239,119.041349
"AK3",3.178657,3.786617,5.715936,4.026003,4.150689,4.538261,5.501949,5.806492
"AK4",0.283431,0.019394,0.019277,0.119484,0,0,0.064215,0
"AK4P3",0.023959,0.019569,0.0853,0.101533,0.047299,0.022394,0.391703,0.057005
"AK5",0,0.657364,0.076143,0.088695,0.379143,1.974395,0.090218,0.033713
"AK6",25.07332,24.264982,26.404805,27.388543,23.92283,20.425018,18.603064,27.45084
"AK7",0,0.060108,0,0.02197,0,0,0,0
"AK8",0,0,0,0,0,0,0,0
"AK9",2.647506,3.042352,2.141079,3.225557,2.549483,2.190328,2.658745,2.647301
"AKAIN1",0,0,0,0,0,0,0,0
"AKAP1",8.821966,7.226879,5.542504,6.034361,2.569925,7.245283,3.988065,7.325812
"AKAP10",21.313585,20.001866,18.278856,34.019615,23.567185,20.411434,18.935384,20.214381
"AKAP11",3.853485,3.169229,3.527514,3.916065,2.237268,3.471093,3.569829,3.383428
"AKAP12",0.017693,0.032092,0.067018,0.029216,0.013857,0,0.064444,0.028462
"AKAP13",113.425284,104.267644,112.099853,149.623497,145.718713,127.04182,140.94343,122.481933
"AKAP14",0,0,0,0,0,0,0,0
"AKAP17A",77.691215,71.030457,65.638089,49.04834,44.574845,63.504639,50.231388,60.824722
"AKAP2",0.274218,0.88272,1.257968,11.710446,14.527819,0.181554,1.649601,0.515814
"AKAP3",0,0,0.110383,0.020623,0.097086,0,0,0
"AKAP4",0,0,0,0,0,0,0,0
"AKAP5",0.03424,0.035644,0.088374,0.126375,0.134429,0.011336,0.025775,0
"AKAP6",0.042732,0.029433,0,0.029834,0.033281,0.002384,0.008079,0.015584
"AKAP7",3.940715,2.673374,1.300476,5.863536,2.474916,0.759663,4.589917,0.871656
"AKAP8",11.032643,9.002086,8.241488,8.711341,9.127716,10.024299,5.826301,6.994863
"AKAP8L",24.209618,16.807674,14.630067,20.688944,18.843522,16.135078,19.124704,22.879177
"AKAP9",6.358614,6.356183,4.631681,4.197811,4.628798,4.766023,6.41878,6.174502
"AKIP1",15.582232,15.893604,19.450256,17.203471,15.86545,16.396402,17.977855,17.127175
"AKIRIN1",49.01408,45.140178,53.170792,46.835373,52.425841,49.754224,49.894726,53.710724
"AKIRIN2",58.929287,57.908711,55.46009,64.142167,60.171809,51.896832,62.087249,58.700977
"AKNA",150.698141,176.87407,163.037128,161.484353,158.07997,188.224998,121.539077,150.438966
"AKNAD1",0,0,0,0,0,0,0,0
"AKR1A1",104.616456,91.158358,87.663759,111.593,115.443353,98.131341,108.021555,94.715537
"AKR1B1",30.868902,22.054684,27.122833,12.670326,12.755489,20.995472,8.568079,10.749384
"AKR1B10",0,0,0,0,0,0,0,0
"AKR1B15",0,0,0,0,0,0,0,0
"AKR1C1",0.09607,0,0.25576,0,0,0,0.012772,0
"AKR1C2",0,0,0,0.051146,0.032293,0,0,0
"AKR1C3",1.026465,1.553249,1.809007,2.682073,1.868976,0.50834,0.21599,1.966234
"AKR1C4",0,0,0,0,0,0,0,0
"AKR1C8P",0.072839,0,0,0.031252,0,0,0.13036,0
"AKR1D1",0,0,0,0,0,0,0,0
"AKR1E2",0.20263,0.360989,0.382428,0.191334,0.11438,0.543107,0.10931,0.429435
"AKR7A2",33.089649,34.163611,37.688281,28.529167,27.622466,37.058486,27.803764,37.661539
"AKR7A3",0.699669,0,0,0.132937,0,0,0.104572,0
"AKR7L",0.115733,0.09416,0.350639,0.054574,0.133331,0.175476,0.105333,0.158787
"AKT1",7.740714,6.724811,4.031437,6.673043,5.485294,6.891528,6.080145,9.365992
"AKT1S1",1.867122,1.234986,1.326822,0.832858,0.356546,0.685494,0.954961,1.480301
"AKT2",29.431007,35.925419,31.794499,41.690627,42.661916,31.316605,36.37934,40.836056
"AKT3",7.641866,3.831282,4.435814,4.747637,5.428673,2.730341,3.777399,5.535848
"AKTIP",2.025064,1.697002,1.488296,2.171449,0.761781,0,1.167449,1.271187
"AL021546.6",0,0.608184,0,0.436349,0,0.200938,0.273365,0.509675
"AL022067.1",0,0,0,0,0,0,0,0
"AL031664.1",0,0,0,0,0,0,0,0
"AL034550.1",3.84857,3.111668,3.050786,4.099894,5.07941,1.33259,5.503358,3.395854
"AL078584.1",24.391709,28.485541,24.822761,40.510393,33.546247,25.949459,43.408022,35.935959
"AL109923.1",0.5787,0,0,0,0,0,0,0
"AL121578.7",0,0,0,0,0,0,0,0
"AL135787.1",0.153717,0,0,0,0.785306,0.584106,0.356116,0
"AL135791.1",0,0,0,0,0,0,0,0.363497
"AL161905.1",0,0.396045,0,0,0,0,0,0
"AL354822.1",0.09726,0.16161,0,0.109581,0.027615,0.090336,0.023391,0.073664
"AL356053.1",0.05089,0,0,0.042762,0,0.028986,0.038773,0.055116
"AL513122.1",0,0,0,0.209489,0,0,0.234195,0
"AL513122.2",0,0,0,0,0.224289,0,0,0.095376
"AL513523.1",0,0,0,0,0,0,0,0
"AL592183.1",56.810087,33.185897,32.67395,44.668977,43.363215,33.362489,22.735273,40.203201
"AL662852.1",0,0,0,0,0,0,0,0
"AL928654.7",1.555159,2.831994,1.084944,0.91405,0.193974,0.891829,2.123898,1.154156
"AL928768.3",0.182586,0.164967,0.689935,0.325408,0.215272,0.09683,7.834059,0
"ALAD",12.125916,8.576233,15.103506,8.745785,10.283489,12.845585,14.067015,14.610287
"ALAS1",25.123685,24.398597,20.594528,39.072875,37.990129,17.666022,43.086901,25.715503
"ALAS2",1.220177,0.788775,3.414297,0.028087,0.515991,0,0.73899,1.029721
"ALB",0,0,0,0,0,0,0,0
"ALCAM",10.515478,11.459183,10.504179,9.750117,8.823709,9.365773,12.143778,11.594368
"ALDH16A1",31.359821,27.821436,21.585858,23.449721,23.981668,25.663812,27.752642,25.479718
"ALDH18A1",1.261061,0.845391,1.076466,2.230686,2.26377,1.290735,2.00326,1.119673
"ALDH1A1",52.346805,35.779513,24.574117,24.531944,32.27315,41.852583,39.831492,23.169363
"ALDH1A2",0.091182,0.07409,0,0.19708,0.181115,0.020764,0.032336,0.105216
"ALDH1A3",0.018916,0,0.016177,0.008198,0,0.012549,0.017062,0
"ALDH1B1",1.808369,1.32993,1.712221,1.66839,1.435453,1.975622,1.724468,2.307299
"ALDH1L1",0,0,0,0,0,0,0,0
"ALDH1L2",0.023703,0.074908,0,0,0.061862,0.015631,0.214458,0.007055
"ALDH2",21.783166,30.343894,17.672758,7.769301,3.698045,19.38636,14.500696,8.776855
"ALDH3A1",0,0.129761,0,0,0,0,0,0
"ALDH3A2",25.828754,24.367126,28.091712,18.884165,22.870454,29.127033,21.171081,28.365773
"ALDH3B1",84.107365,62.622821,72.887041,70.900843,70.373616,78.071514,70.560768,80.168944
"ALDH3B2",0,0,0,0,0,0,0,0
"ALDH4A1",4.773366,4.064126,4.383264,4.238674,4.860363,5.375417,3.704486,5.270748
"ALDH5A1",0,0.427326,0.358026,0.547891,0.548474,0.072645,0.102225,0
"ALDH6A1",1.929702,1.981205,1.483924,2.380431,1.927601,1.288615,1.636363,2.251897
"ALDH7A1",0,0,0,0.129816,0,0.255511,0,0.515223
"ALDH8A1",0.101955,0.631279,0,0.433327,1.381585,0.179191,0.480163,0.050055
"ALDH9A1",20.765964,18.564656,13.951976,19.650394,15.79419,23.159646,17.176781,16.940386
"ALDOA",91.248179,94.383328,96.174412,135.847657,85.929212,115.988485,100.118649,111.833052
"ALDOC",4.483713,5.060241,4.816275,5.100833,6.268715,5.244252,5.672928,4.000699
"ALG1",5.954935,4.459848,4.362953,5.939791,3.661168,6.570915,4.263746,4.510138
"ALG10",2.13495,1.469661,3.703721,2.627804,3.791483,2.363242,2.149744,2.487941
"ALG10B",1.62326,1.537531,1.602163,2.782467,2.165257,1.919969,2.144975,2.335851
"ALG11",9.31197,9.914433,11.712896,10.830377,11.580095,9.76392,8.485994,10.42331
"ALG12",1.215133,1.256873,1.201948,0.986548,1.271927,1.892212,0.789705,1.148486
"ALG13",37.614922,33.933761,31.948156,29.033669,28.732734,35.182558,32.990235,35.972656
"ALG14",0.285044,0.183801,0.200786,0.227642,0.141423,0.262109,0.232335,0.269968
"ALG1L2",0.239982,0,0.396391,0.246444,0,0.160971,0.076036,0
"ALG2",20.987144,19.031025,19.701192,18.18389,18.798117,20.01508,17.690432,18.775339
"ALG3",27.264523,27.86239,24.474002,29.621845,24.756744,24.957481,22.612168,21.541897
"ALG5",19.771978,15.368839,17.98831,19.294159,13.752063,21.556034,14.306968,15.874232
"ALG6",1.044501,0.995973,0.90612,1.147118,0.769916,0.748541,1.794782,0.947876
"ALG8",10.551941,8.398556,6.572302,11.025147,7.321972,9.443437,6.957069,9.931178
"ALG9",4.404293,4.131308,3.619326,5.151894,3.815497,3.915246,4.996114,4.025629
"ALK",0,0,0,0,0,0,0.003669,0
"ALKBH1",6.064073,5.885976,6.495061,6.629085,6.236013,6.465439,4.372843,4.726208
"ALKBH2",9.253805,5.255982,6.222347,4.869465,5.051357,9.575524,4.041221,6.737227
"ALKBH3",11.622624,8.247968,7.904575,12.321856,7.653376,10.086164,10.916935,11.047919
"ALKBH4",8.982264,7.610568,7.64,7.140096,6.598612,9.281695,6.809087,6.32342
"ALKBH5",41.332562,40.165052,34.948991,36.117377,31.772962,36.87047,40.831565,40.085784
"ALKBH6",14.882755,12.880568,11.098751,15.973943,16.669262,12.29862,15.126131,12.146807
"ALKBH7",55.474569,51.130346,45.59319,30.227042,33.621113,48.382272,41.177628,38.233521
"ALKBH8",5.137504,5.094972,5.684438,5.802368,4.155248,5.307796,2.883736,4.56093
